OID,DID,day_type,day_part,odvolume,odtime,mode,date_range
231,433,1,0,91,2198.0,TRU,2019_YR
231,434,1,0,22,3062.0,TRU,2019_YR
231,441,1,0,214,2076.0,TRU,2019_YR
231,442,1,0,116,2298.0,TRU,2019_YR
231,451,1,0,278,2108.0,TRU,2019_YR
231,452,1,0,51,2651.0,TRU,2019_YR
231,461,1,0,81,2426.0,TRU,2019_YR
231,471,1,0,23,,TRU,2019_YR
231,481,1,0,4,,TRU,2019_YR
231,491,1,0,11,,TRU,2019_YR
231,51,1,0,2,,TRU,2019_YR
231,511,1,0,4,,TRU,2019_YR
231,512,1,0,9,,TRU,2019_YR
231,522,1,0,7,,TRU,2019_YR
231,523,1,0,4,,TRU,2019_YR
231,531,1,0,49,3137.0,TRU,2019_YR
231,532,1,0,16,3836.0,TRU,2019_YR
231,541,1,0,55,2689.0,TRU,2019_YR
231,542,1,0,52,3093.0,TRU,2019_YR
231,551,1,0,34,3324.0,TRU,2019_YR
231,561,1,0,58,3272.0,TRU,2019_YR
231,562,1,0,39,2923.0,TRU,2019_YR
231,571,1,0,45,3414.0,TRU,2019_YR
231,572,1,0,23,3092.0,TRU,2019_YR
231,581,1,0,16,,TRU,2019_YR
231,582,1,0,1,,TRU,2019_YR
231,583,1,0,154,3587.0,TRU,2019_YR
231,584,1,0,105,2999.0,TRU,2019_YR
231,585,1,0,6,,TRU,2019_YR
231,591,1,0,21,3930.0,TRU,2019_YR
231,592,1,0,1,,TRU,2019_YR
231,593,1,0,3,,TRU,2019_YR
231,601,1,0,60,4238.0,TRU,2019_YR
231,602,1,0,59,4317.0,TRU,2019_YR
231,603,1,0,24,4286.0,TRU,2019_YR
231,611,1,0,15,4426.0,TRU,2019_YR
231,612,1,0,133,4252.0,TRU,2019_YR
231,621,1,0,16,4926.0,TRU,2019_YR
231,651,1,0,2,,TRU,2019_YR
231,81,1,0,7,,TRU,2019_YR
231,91,1,0,206,2552.0,TRU,2019_YR
232,101,1,0,1573,3280.0,TRU,2019_YR
232,102,1,0,380,3170.0,TRU,2019_YR
232,11,1,0,148,3996.0,TRU,2019_YR
232,111,1,0,1334,2759.0,TRU,2019_YR
232,112,1,0,349,3257.0,TRU,2019_YR
232,121,1,0,2334,2952.0,TRU,2019_YR
232,122,1,0,233,2752.0,TRU,2019_YR
232,131,1,0,951,2517.0,TRU,2019_YR
232,132,1,0,207,2425.0,TRU,2019_YR
232,133,1,0,40,2881.0,TRU,2019_YR
232,141,1,0,1,,TRU,2019_YR
232,161,1,0,15,2527.0,TRU,2019_YR
232,181,1,0,2233,2508.0,TRU,2019_YR
232,182,1,0,809,2816.0,TRU,2019_YR
232,191,1,0,504,2326.0,TRU,2019_YR
232,192,1,0,270,2456.0,TRU,2019_YR
232,201,1,0,163,2350.0,TRU,2019_YR
232,202,1,0,4214,2172.0,TRU,2019_YR
232,21,1,0,76,4093.0,TRU,2019_YR
232,211,1,0,1499,1906.0,TRU,2019_YR
232,212,1,0,1023,1732.0,TRU,2019_YR
232,221,1,0,1681,1365.0,TRU,2019_YR
232,222,1,0,3830,1143.0,TRU,2019_YR
232,231,1,0,7067,865.0,TRU,2019_YR
232,232,1,0,97018,729.0,TRU,2019_YR
232,241,1,0,5,,TRU,2019_YR
232,261,1,0,1714,1776.0,TRU,2019_YR
232,271,1,0,682,1934.0,TRU,2019_YR
232,281,1,0,1124,2068.0,TRU,2019_YR
232,291,1,0,1409,1161.0,TRU,2019_YR
232,292,1,0,13156,1143.0,TRU,2019_YR
232,301,1,0,12954,1725.0,TRU,2019_YR
232,302,1,0,6987,1615.0,TRU,2019_YR
232,31,1,0,2085,4024.0,TRU,2019_YR
232,311,1,0,3393,2028.0,TRU,2019_YR
232,312,1,0,2101,1664.0,TRU,2019_YR
232,313,1,0,4663,1662.0,TRU,2019_YR
232,314,1,0,9,,TRU,2019_YR
232,32,1,0,169,3897.0,TRU,2019_YR
232,321,1,0,1034,1534.0,TRU,2019_YR
232,331,1,0,1648,1670.0,TRU,2019_YR
232,332,1,0,422,1828.0,TRU,2019_YR
232,333,1,0,414,1656.0,TRU,2019_YR
232,334,1,0,3504,1264.0,TRU,2019_YR
232,335,1,0,141,2095.0,TRU,2019_YR
232,336,1,0,222,1817.0,TRU,2019_YR
232,337,1,0,10,,TRU,2019_YR
232,338,1,0,72,2247.0,TRU,2019_YR
232,339,1,0,58,2569.0,TRU,2019_YR
232,341,1,0,2404,1774.0,TRU,2019_YR
232,351,1,0,581,1871.0,TRU,2019_YR
232,352,1,0,535,2110.0,TRU,2019_YR
232,361,1,0,23,,TRU,2019_YR
232,381,1,0,75,3119.0,TRU,2019_YR
232,391,1,0,225,2590.0,TRU,2019_YR
232,401,1,0,779,3084.0,TRU,2019_YR
232,41,1,0,1623,3679.0,TRU,2019_YR
232,411,1,0,848,2467.0,TRU,2019_YR
232,412,1,0,1710,2124.0,TRU,2019_YR
232,421,1,0,263,2564.0,TRU,2019_YR
232,422,1,0,1059,2234.0,TRU,2019_YR
232,423,1,0,530,2832.0,TRU,2019_YR
232,424,1,0,7,,TRU,2019_YR
232,431,1,0,617,2682.0,TRU,2019_YR
232,432,1,0,294,2704.0,TRU,2019_YR
232,433,1,0,540,2536.0,TRU,2019_YR
232,434,1,0,251,2792.0,TRU,2019_YR
232,441,1,0,1012,2052.0,TRU,2019_YR
232,442,1,0,651,2169.0,TRU,2019_YR
232,451,1,0,1003,2339.0,TRU,2019_YR
232,452,1,0,137,2610.0,TRU,2019_YR
232,461,1,0,564,2708.0,TRU,2019_YR
232,471,1,0,276,2306.0,TRU,2019_YR
232,481,1,0,16,,TRU,2019_YR
232,491,1,0,36,3642.0,TRU,2019_YR
232,501,1,0,4,,TRU,2019_YR
232,51,1,0,26,4332.0,TRU,2019_YR
232,511,1,0,89,4920.0,TRU,2019_YR
232,512,1,0,78,4471.0,TRU,2019_YR
232,522,1,0,47,3788.0,TRU,2019_YR
232,523,1,0,24,3705.0,TRU,2019_YR
232,531,1,0,245,3717.0,TRU,2019_YR
232,532,1,0,324,4101.0,TRU,2019_YR
232,541,1,0,345,3258.0,TRU,2019_YR
232,542,1,0,376,2979.0,TRU,2019_YR
232,551,1,0,159,3559.0,TRU,2019_YR
232,561,1,0,510,3119.0,TRU,2019_YR
232,562,1,0,494,3213.0,TRU,2019_YR
232,571,1,0,514,3551.0,TRU,2019_YR
232,572,1,0,162,3618.0,TRU,2019_YR
232,581,1,0,250,3859.0,TRU,2019_YR
232,582,1,0,12,,TRU,2019_YR
232,583,1,0,574,3790.0,TRU,2019_YR
232,584,1,0,743,3994.0,TRU,2019_YR
232,585,1,0,28,3691.0,TRU,2019_YR
232,591,1,0,455,4136.0,TRU,2019_YR
232,592,1,0,6,,TRU,2019_YR
232,593,1,0,52,4445.0,TRU,2019_YR
232,594,1,0,59,4249.0,TRU,2019_YR
232,601,1,0,1626,4475.0,TRU,2019_YR
232,602,1,0,1308,4404.0,TRU,2019_YR
232,603,1,0,349,4585.0,TRU,2019_YR
232,61,1,0,26,,TRU,2019_YR
232,611,1,0,92,4809.0,TRU,2019_YR
232,612,1,0,186,4646.0,TRU,2019_YR
232,62,1,0,3,,TRU,2019_YR
232,621,1,0,333,4943.0,TRU,2019_YR
232,631,1,0,22,,TRU,2019_YR
232,641,1,0,8,,TRU,2019_YR
232,651,1,0,5,,TRU,2019_YR
232,663,1,0,1,,TRU,2019_YR
232,671,1,0,1,,TRU,2019_YR
232,681,1,0,11,,TRU,2019_YR
232,81,1,0,251,4246.0,TRU,2019_YR
232,91,1,0,1602,3135.0,TRU,2019_YR
241,101,1,0,3,,TRU,2019_YR
241,102,1,0,1,,TRU,2019_YR
241,111,1,0,1,,TRU,2019_YR
241,112,1,0,1,,TRU,2019_YR
241,121,1,0,1,,TRU,2019_YR
241,191,1,0,3,,TRU,2019_YR
241,201,1,0,2,,TRU,2019_YR
241,202,1,0,12,,TRU,2019_YR
241,211,1,0,1,,TRU,2019_YR
241,212,1,0,2,,TRU,2019_YR
241,221,1,0,7,,TRU,2019_YR
241,222,1,0,5,,TRU,2019_YR
241,231,1,0,10,,TRU,2019_YR
241,232,1,0,5,,TRU,2019_YR
241,241,1,0,7,,TRU,2019_YR
241,291,1,0,1,,TRU,2019_YR
241,292,1,0,4,,TRU,2019_YR
241,301,1,0,8,,TRU,2019_YR
241,302,1,0,6,,TRU,2019_YR
241,313,1,0,1,,TRU,2019_YR
241,333,1,0,1,,TRU,2019_YR
241,341,1,0,1,,TRU,2019_YR
241,362,1,0,1,,TRU,2019_YR
241,401,1,0,1,,TRU,2019_YR
241,412,1,0,1,,TRU,2019_YR
241,562,1,0,1,,TRU,2019_YR
241,61,1,0,2,,TRU,2019_YR
241,91,1,0,5,,TRU,2019_YR
261,101,1,0,492,4130.0,TRU,2019_YR
261,102,1,0,9,,TRU,2019_YR
261,11,1,0,12,,TRU,2019_YR
261,111,1,0,182,3650.0,TRU,2019_YR
261,112,1,0,5,,TRU,2019_YR
261,121,1,0,513,3623.0,TRU,2019_YR
261,122,1,0,30,3549.0,TRU,2019_YR
261,131,1,0,57,3254.0,TRU,2019_YR
261,132,1,0,23,3064.0,TRU,2019_YR
261,133,1,0,1,,TRU,2019_YR
261,141,1,0,1,,TRU,2019_YR
261,181,1,0,429,3381.0,TRU,2019_YR
261,182,1,0,19,3752.0,TRU,2019_YR
261,191,1,0,27,3077.0,TRU,2019_YR
261,192,1,0,42,2750.0,TRU,2019_YR
261,201,1,0,32,3224.0,TRU,2019_YR
261,202,1,0,409,2968.0,TRU,2019_YR
261,21,1,0,22,,TRU,2019_YR
261,211,1,0,90,2673.0,TRU,2019_YR
261,212,1,0,80,2669.0,TRU,2019_YR
261,221,1,0,85,2152.0,TRU,2019_YR
261,222,1,0,147,1685.0,TRU,2019_YR
261,231,1,0,124,1741.0,TRU,2019_YR
261,232,1,0,1777,1898.0,TRU,2019_YR
261,241,1,0,1,,TRU,2019_YR
261,261,1,0,5477,646.0,TRU,2019_YR
261,271,1,0,512,1537.0,TRU,2019_YR
261,281,1,0,441,1796.0,TRU,2019_YR
261,291,1,0,1246,1011.0,TRU,2019_YR
261,292,1,0,2683,1407.0,TRU,2019_YR
261,301,1,0,10547,1222.0,TRU,2019_YR
261,302,1,0,3347,1562.0,TRU,2019_YR
261,31,1,0,656,4487.0,TRU,2019_YR
261,311,1,0,3411,1779.0,TRU,2019_YR
261,312,1,0,953,1570.0,TRU,2019_YR
261,313,1,0,986,1625.0,TRU,2019_YR
261,314,1,0,4,,TRU,2019_YR
261,32,1,0,29,5156.0,TRU,2019_YR
261,321,1,0,317,1395.0,TRU,2019_YR
261,331,1,0,514,1498.0,TRU,2019_YR
261,332,1,0,31,1701.0,TRU,2019_YR
261,333,1,0,46,1432.0,TRU,2019_YR
261,334,1,0,116,1923.0,TRU,2019_YR
261,335,1,0,16,2226.0,TRU,2019_YR
261,336,1,0,42,1398.0,TRU,2019_YR
261,337,1,0,3,,TRU,2019_YR
261,338,1,0,2,,TRU,2019_YR
261,339,1,0,10,,TRU,2019_YR
261,341,1,0,412,1660.0,TRU,2019_YR
261,351,1,0,138,1576.0,TRU,2019_YR
261,352,1,0,45,1794.0,TRU,2019_YR
261,361,1,0,16,2172.0,TRU,2019_YR
261,381,1,0,15,,TRU,2019_YR
261,391,1,0,35,2337.0,TRU,2019_YR
261,401,1,0,353,2820.0,TRU,2019_YR
261,41,1,0,227,4073.0,TRU,2019_YR
261,411,1,0,175,2382.0,TRU,2019_YR
261,412,1,0,335,1896.0,TRU,2019_YR
261,421,1,0,23,2603.0,TRU,2019_YR
261,422,1,0,86,2497.0,TRU,2019_YR
261,423,1,0,96,2547.0,TRU,2019_YR
261,424,1,0,2,,TRU,2019_YR
261,431,1,0,47,3001.0,TRU,2019_YR
261,432,1,0,57,2757.0,TRU,2019_YR
261,433,1,0,66,2425.0,TRU,2019_YR
261,434,1,0,21,2605.0,TRU,2019_YR
261,441,1,0,114,2051.0,TRU,2019_YR
261,442,1,0,25,2247.0,TRU,2019_YR
261,451,1,0,142,2562.0,TRU,2019_YR
261,452,1,0,33,2091.0,TRU,2019_YR
261,461,1,0,42,2606.0,TRU,2019_YR
261,471,1,0,61,2502.0,TRU,2019_YR
261,491,1,0,2,,TRU,2019_YR
261,51,1,0,2,,TRU,2019_YR
261,511,1,0,4,,TRU,2019_YR
261,512,1,0,1,,TRU,2019_YR
261,522,1,0,10,,TRU,2019_YR
261,523,1,0,2,,TRU,2019_YR
261,531,1,0,14,3996.0,TRU,2019_YR
261,532,1,0,4,,TRU,2019_YR
261,541,1,0,34,3085.0,TRU,2019_YR
261,542,1,0,56,3193.0,TRU,2019_YR
261,551,1,0,7,,TRU,2019_YR
261,561,1,0,17,3430.0,TRU,2019_YR
261,562,1,0,119,3486.0,TRU,2019_YR
261,571,1,0,30,3836.0,TRU,2019_YR
261,572,1,0,44,3841.0,TRU,2019_YR
261,581,1,0,57,4120.0,TRU,2019_YR
261,582,1,0,15,,TRU,2019_YR
261,583,1,0,47,3952.0,TRU,2019_YR
261,584,1,0,101,4032.0,TRU,2019_YR
261,585,1,0,3,,TRU,2019_YR
261,591,1,0,36,4237.0,TRU,2019_YR
261,592,1,0,2,,TRU,2019_YR
261,593,1,0,6,,TRU,2019_YR
261,594,1,0,1,,TRU,2019_YR
261,601,1,0,490,4428.0,TRU,2019_YR
261,602,1,0,500,4551.0,TRU,2019_YR
261,603,1,0,163,5112.0,TRU,2019_YR
261,611,1,0,10,,TRU,2019_YR
261,612,1,0,25,4679.0,TRU,2019_YR
261,621,1,0,57,5141.0,TRU,2019_YR
261,631,1,0,1,,TRU,2019_YR
261,681,1,0,1,,TRU,2019_YR
261,81,1,0,57,4620.0,TRU,2019_YR
261,91,1,0,198,3738.0,TRU,2019_YR
271,101,1,0,277,4678.0,TRU,2019_YR
271,102,1,0,4,,TRU,2019_YR
271,11,1,0,12,,TRU,2019_YR
271,111,1,0,70,3959.0,TRU,2019_YR
271,112,1,0,13,,TRU,2019_YR
271,121,1,0,257,3902.0,TRU,2019_YR
271,122,1,0,5,,TRU,2019_YR
271,131,1,0,49,3198.0,TRU,2019_YR
271,132,1,0,32,4177.0,TRU,2019_YR
271,133,1,0,2,,TRU,2019_YR
271,161,1,0,1,,TRU,2019_YR
271,181,1,0,275,3939.0,TRU,2019_YR
271,182,1,0,4,,TRU,2019_YR
271,191,1,0,10,,TRU,2019_YR
271,192,1,0,18,,TRU,2019_YR
271,201,1,0,19,3922.0,TRU,2019_YR
271,202,1,0,621,3440.0,TRU,2019_YR
271,21,1,0,7,,TRU,2019_YR
271,211,1,0,36,3084.0,TRU,2019_YR
271,212,1,0,23,3200.0,TRU,2019_YR
271,221,1,0,34,2660.0,TRU,2019_YR
271,222,1,0,50,3014.0,TRU,2019_YR
271,231,1,0,95,2404.0,TRU,2019_YR
271,232,1,0,773,2133.0,TRU,2019_YR
271,241,1,0,1,,TRU,2019_YR
271,261,1,0,442,1763.0,TRU,2019_YR
271,271,1,0,5029,870.0,TRU,2019_YR
271,281,1,0,1588,1229.0,TRU,2019_YR
271,291,1,0,139,2242.0,TRU,2019_YR
271,292,1,0,1361,2001.0,TRU,2019_YR
271,301,1,0,3341,1400.0,TRU,2019_YR
271,302,1,0,1373,1846.0,TRU,2019_YR
271,31,1,0,107,5193.0,TRU,2019_YR
271,311,1,0,1617,1421.0,TRU,2019_YR
271,312,1,0,361,1574.0,TRU,2019_YR
271,313,1,0,583,1567.0,TRU,2019_YR
271,32,1,0,4,,TRU,2019_YR
271,321,1,0,46,1759.0,TRU,2019_YR
271,331,1,0,431,1855.0,TRU,2019_YR
271,332,1,0,47,2106.0,TRU,2019_YR
271,333,1,0,16,2679.0,TRU,2019_YR
271,334,1,0,272,2089.0,TRU,2019_YR
271,335,1,0,12,,TRU,2019_YR
271,336,1,0,20,2542.0,TRU,2019_YR
271,337,1,0,2,,TRU,2019_YR
271,338,1,0,17,3181.0,TRU,2019_YR
271,339,1,0,2,,TRU,2019_YR
271,341,1,0,323,2289.0,TRU,2019_YR
271,351,1,0,31,2376.0,TRU,2019_YR
271,352,1,0,26,2313.0,TRU,2019_YR
271,361,1,0,10,,TRU,2019_YR
271,381,1,0,62,2935.0,TRU,2019_YR
271,391,1,0,22,2226.0,TRU,2019_YR
271,401,1,0,162,2707.0,TRU,2019_YR
271,41,1,0,56,4701.0,TRU,2019_YR
271,411,1,0,156,2106.0,TRU,2019_YR
271,412,1,0,148,2397.0,TRU,2019_YR
271,421,1,0,202,2743.0,TRU,2019_YR
271,422,1,0,87,2551.0,TRU,2019_YR
271,423,1,0,44,2708.0,TRU,2019_YR
271,424,1,0,1,,TRU,2019_YR
271,431,1,0,58,3081.0,TRU,2019_YR
271,432,1,0,56,2637.0,TRU,2019_YR
271,433,1,0,35,2881.0,TRU,2019_YR
271,434,1,0,18,2634.0,TRU,2019_YR
271,441,1,0,75,2568.0,TRU,2019_YR
271,442,1,0,59,2679.0,TRU,2019_YR
271,451,1,0,62,2823.0,TRU,2019_YR
271,452,1,0,13,,TRU,2019_YR
271,461,1,0,45,3079.0,TRU,2019_YR
271,471,1,0,15,,TRU,2019_YR
271,491,1,0,1,,TRU,2019_YR
271,501,1,0,1,,TRU,2019_YR
271,51,1,0,5,,TRU,2019_YR
271,511,1,0,5,,TRU,2019_YR
271,512,1,0,42,4583.0,TRU,2019_YR
271,522,1,0,24,4919.0,TRU,2019_YR
271,523,1,0,1,,TRU,2019_YR
271,531,1,0,63,4080.0,TRU,2019_YR
271,532,1,0,6,,TRU,2019_YR
271,541,1,0,38,3670.0,TRU,2019_YR
271,542,1,0,123,3778.0,TRU,2019_YR
271,551,1,0,16,3966.0,TRU,2019_YR
271,561,1,0,14,,TRU,2019_YR
271,562,1,0,75,3212.0,TRU,2019_YR
271,571,1,0,54,3998.0,TRU,2019_YR
271,572,1,0,68,4283.0,TRU,2019_YR
271,581,1,0,15,,TRU,2019_YR
271,582,1,0,1,,TRU,2019_YR
271,583,1,0,60,4754.0,TRU,2019_YR
271,584,1,0,35,3814.0,TRU,2019_YR
271,585,1,0,3,,TRU,2019_YR
271,591,1,0,71,4919.0,TRU,2019_YR
271,593,1,0,2,,TRU,2019_YR
271,594,1,0,4,,TRU,2019_YR
271,601,1,0,292,4727.0,TRU,2019_YR
271,602,1,0,92,4854.0,TRU,2019_YR
271,603,1,0,47,4989.0,TRU,2019_YR
271,61,1,0,2,,TRU,2019_YR
271,611,1,0,5,,TRU,2019_YR
271,612,1,0,36,5213.0,TRU,2019_YR
271,621,1,0,33,5447.0,TRU,2019_YR
271,631,1,0,2,,TRU,2019_YR
271,81,1,0,116,5012.0,TRU,2019_YR
271,91,1,0,75,3897.0,TRU,2019_YR
281,101,1,0,363,4632.0,TRU,2019_YR
281,102,1,0,16,4329.0,TRU,2019_YR
281,11,1,0,28,,TRU,2019_YR
281,111,1,0,117,3973.0,TRU,2019_YR
281,112,1,0,16,4054.0,TRU,2019_YR
281,121,1,0,407,3964.0,TRU,2019_YR
281,122,1,0,12,,TRU,2019_YR
281,131,1,0,81,3738.0,TRU,2019_YR
281,132,1,0,10,,TRU,2019_YR
281,133,1,0,2,,TRU,2019_YR
281,161,1,0,2,,TRU,2019_YR
281,181,1,0,719,3693.0,TRU,2019_YR
281,182,1,0,29,3709.0,TRU,2019_YR
281,191,1,0,16,,TRU,2019_YR
281,192,1,0,48,3277.0,TRU,2019_YR
281,201,1,0,21,3168.0,TRU,2019_YR
281,202,1,0,238,3047.0,TRU,2019_YR
281,21,1,0,8,,TRU,2019_YR
281,211,1,0,154,3045.0,TRU,2019_YR
281,212,1,0,52,2592.0,TRU,2019_YR
281,221,1,0,99,2358.0,TRU,2019_YR
281,222,1,0,245,2175.0,TRU,2019_YR
281,231,1,0,188,2046.0,TRU,2019_YR
281,232,1,0,1392,1862.0,TRU,2019_YR
281,261,1,0,324,1766.0,TRU,2019_YR
281,271,1,0,1096,1083.0,TRU,2019_YR
281,281,1,0,14933,706.0,TRU,2019_YR
281,291,1,0,290,1887.0,TRU,2019_YR
281,292,1,0,922,1944.0,TRU,2019_YR
281,301,1,0,4070,1305.0,TRU,2019_YR
281,302,1,0,2754,1659.0,TRU,2019_YR
281,31,1,0,291,4946.0,TRU,2019_YR
281,311,1,0,5102,990.0,TRU,2019_YR
281,312,1,0,1575,1247.0,TRU,2019_YR
281,313,1,0,2615,1449.0,TRU,2019_YR
281,314,1,0,5,,TRU,2019_YR
281,32,1,0,4,,TRU,2019_YR
281,321,1,0,184,1735.0,TRU,2019_YR
281,331,1,0,557,1665.0,TRU,2019_YR
281,332,1,0,91,1820.0,TRU,2019_YR
281,333,1,0,82,2027.0,TRU,2019_YR
281,334,1,0,195,1840.0,TRU,2019_YR
281,335,1,0,37,2078.0,TRU,2019_YR
281,336,1,0,68,1997.0,TRU,2019_YR
281,337,1,0,4,,TRU,2019_YR
281,338,1,0,17,2038.0,TRU,2019_YR
281,339,1,0,35,2238.0,TRU,2019_YR
281,341,1,0,2116,1660.0,TRU,2019_YR
281,351,1,0,251,1643.0,TRU,2019_YR
281,352,1,0,115,2051.0,TRU,2019_YR
281,361,1,0,18,2831.0,TRU,2019_YR
281,381,1,0,217,1180.0,TRU,2019_YR
281,391,1,0,324,1518.0,TRU,2019_YR
281,401,1,0,705,1596.0,TRU,2019_YR
281,41,1,0,140,4927.0,TRU,2019_YR
281,411,1,0,1232,1531.0,TRU,2019_YR
281,412,1,0,573,1887.0,TRU,2019_YR
281,421,1,0,78,2221.0,TRU,2019_YR
281,422,1,0,294,2078.0,TRU,2019_YR
281,423,1,0,310,1552.0,TRU,2019_YR
281,424,1,0,6,,TRU,2019_YR
281,431,1,0,80,2364.0,TRU,2019_YR
281,432,1,0,101,2099.0,TRU,2019_YR
281,433,1,0,252,2518.0,TRU,2019_YR
281,434,1,0,88,2113.0,TRU,2019_YR
281,441,1,0,204,2024.0,TRU,2019_YR
281,442,1,0,184,2127.0,TRU,2019_YR
281,451,1,0,244,2087.0,TRU,2019_YR
281,452,1,0,53,2514.0,TRU,2019_YR
281,461,1,0,185,2722.0,TRU,2019_YR
281,471,1,0,34,2388.0,TRU,2019_YR
281,481,1,0,1,,TRU,2019_YR
281,491,1,0,4,,TRU,2019_YR
281,501,1,0,1,,TRU,2019_YR
281,51,1,0,1,,TRU,2019_YR
281,511,1,0,12,,TRU,2019_YR
281,512,1,0,30,3823.0,TRU,2019_YR
281,522,1,0,10,,TRU,2019_YR
281,523,1,0,2,,TRU,2019_YR
281,531,1,0,106,3051.0,TRU,2019_YR
281,532,1,0,93,3610.0,TRU,2019_YR
281,541,1,0,91,2663.0,TRU,2019_YR
281,542,1,0,202,3372.0,TRU,2019_YR
281,551,1,0,11,,TRU,2019_YR
281,561,1,0,32,2905.0,TRU,2019_YR
281,562,1,0,101,2965.0,TRU,2019_YR
281,571,1,0,90,3733.0,TRU,2019_YR
281,572,1,0,55,3065.0,TRU,2019_YR
281,581,1,0,62,3784.0,TRU,2019_YR
281,582,1,0,2,,TRU,2019_YR
281,583,1,0,154,3556.0,TRU,2019_YR
281,584,1,0,193,3368.0,TRU,2019_YR
281,585,1,0,7,,TRU,2019_YR
281,591,1,0,61,3987.0,TRU,2019_YR
281,592,1,0,3,,TRU,2019_YR
281,593,1,0,29,,TRU,2019_YR
281,594,1,0,1,,TRU,2019_YR
281,601,1,0,589,4476.0,TRU,2019_YR
281,602,1,0,307,4636.0,TRU,2019_YR
281,603,1,0,90,4570.0,TRU,2019_YR
281,61,1,0,2,,TRU,2019_YR
281,611,1,0,22,,TRU,2019_YR
281,612,1,0,52,5591.0,TRU,2019_YR
281,621,1,0,71,5160.0,TRU,2019_YR
281,631,1,0,7,,TRU,2019_YR
281,671,1,0,1,,TRU,2019_YR
281,681,1,0,1,,TRU,2019_YR
281,81,1,0,125,5530.0,TRU,2019_YR
281,91,1,0,141,4098.0,TRU,2019_YR
291,101,1,0,63,3337.0,TRU,2019_YR
291,102,1,0,14,3545.0,TRU,2019_YR
291,11,1,0,2,,TRU,2019_YR
291,111,1,0,158,2956.0,TRU,2019_YR
291,112,1,0,12,,TRU,2019_YR
291,121,1,0,119,3456.0,TRU,2019_YR
291,122,1,0,4,,TRU,2019_YR
291,131,1,0,37,3103.0,TRU,2019_YR
291,132,1,0,7,,TRU,2019_YR
291,133,1,0,2,,TRU,2019_YR
291,161,1,0,4,,TRU,2019_YR
291,181,1,0,133,2806.0,TRU,2019_YR
291,182,1,0,24,2954.0,TRU,2019_YR
291,191,1,0,19,2556.0,TRU,2019_YR
291,192,1,0,13,,TRU,2019_YR
291,201,1,0,18,2922.0,TRU,2019_YR
291,202,1,0,102,2396.0,TRU,2019_YR
291,21,1,0,8,,TRU,2019_YR
291,211,1,0,59,2226.0,TRU,2019_YR
291,212,1,0,27,2124.0,TRU,2019_YR
291,221,1,0,52,1766.0,TRU,2019_YR
291,222,1,0,204,1513.0,TRU,2019_YR
291,231,1,0,206,1404.0,TRU,2019_YR
291,232,1,0,667,1228.0,TRU,2019_YR
291,261,1,0,1450,843.0,TRU,2019_YR
291,271,1,0,153,2042.0,TRU,2019_YR
291,281,1,0,448,1835.0,TRU,2019_YR
291,291,1,0,5631,712.0,TRU,2019_YR
291,292,1,0,1319,907.0,TRU,2019_YR
291,301,1,0,3237,1276.0,TRU,2019_YR
291,302,1,0,823,1396.0,TRU,2019_YR
291,31,1,0,76,4050.0,TRU,2019_YR
291,311,1,0,747,1599.0,TRU,2019_YR
291,312,1,0,452,1402.0,TRU,2019_YR
291,313,1,0,917,1981.0,TRU,2019_YR
291,314,1,0,4,,TRU,2019_YR
291,32,1,0,9,,TRU,2019_YR
291,321,1,0,760,1412.0,TRU,2019_YR
291,331,1,0,851,1550.0,TRU,2019_YR
291,332,1,0,34,1822.0,TRU,2019_YR
291,333,1,0,43,1535.0,TRU,2019_YR
291,334,1,0,115,1627.0,TRU,2019_YR
291,335,1,0,25,2001.0,TRU,2019_YR
291,336,1,0,74,1534.0,TRU,2019_YR
291,337,1,0,2,,TRU,2019_YR
291,338,1,0,9,,TRU,2019_YR
291,339,1,0,16,2016.0,TRU,2019_YR
291,341,1,0,563,1933.0,TRU,2019_YR
291,351,1,0,86,1707.0,TRU,2019_YR
291,352,1,0,104,1780.0,TRU,2019_YR
291,361,1,0,1,,TRU,2019_YR
291,381,1,0,45,3155.0,TRU,2019_YR
291,391,1,0,27,3409.0,TRU,2019_YR
291,401,1,0,224,2507.0,TRU,2019_YR
291,41,1,0,41,3704.0,TRU,2019_YR
291,411,1,0,198,2567.0,TRU,2019_YR
291,412,1,0,157,1856.0,TRU,2019_YR
291,421,1,0,29,1907.0,TRU,2019_YR
291,422,1,0,71,2053.0,TRU,2019_YR
291,423,1,0,95,2328.0,TRU,2019_YR
291,424,1,0,7,,TRU,2019_YR
291,431,1,0,32,2955.0,TRU,2019_YR
291,432,1,0,17,2293.0,TRU,2019_YR
291,433,1,0,74,2071.0,TRU,2019_YR
291,434,1,0,18,2348.0,TRU,2019_YR
291,441,1,0,76,1864.0,TRU,2019_YR
291,442,1,0,96,1829.0,TRU,2019_YR
291,451,1,0,67,1989.0,TRU,2019_YR
291,452,1,0,42,1789.0,TRU,2019_YR
291,461,1,0,48,2437.0,TRU,2019_YR
291,471,1,0,2,,TRU,2019_YR
291,481,1,0,4,,TRU,2019_YR
291,491,1,0,2,,TRU,2019_YR
291,511,1,0,13,4852.0,TRU,2019_YR
291,512,1,0,5,,TRU,2019_YR
291,522,1,0,13,4427.0,TRU,2019_YR
291,523,1,0,1,,TRU,2019_YR
291,531,1,0,127,3621.0,TRU,2019_YR
291,532,1,0,40,3855.0,TRU,2019_YR
291,541,1,0,62,2474.0,TRU,2019_YR
